Avera Marshall Regional Medical Center (Avera Marshall Cardiac Rehabilitation),"300 South Bruce St. Marshall, MN 56258",44.4480901,-95.7771428,Minnesota 
Avera St. Anthony's Hospital (Avera St. Anthony's Hospital Cardiac Rehabilitation),"300 N. 2nd St O'Neill, NE 68763",42.4607391,-98.6503474,Nebraska
Avera St. Luke's Hospital (Avera St. Luke's Hospital Cardiac Rehabilitation),"305 S. State Street Aberdeen, SD 57401",45.4616289,-98.4782727,South Dakota
Avera St. Mary's Hospital (Avera St. Mary's Hospital Cardiac Rehabilitation),"801 E. Sioux Ave Pierre, SD 57501",44.3604087,-100.3416322
Bakersfield Heart Hospital (Bakersfield Heart Hosptial Cardiac Rehabilitation),"3001 Sillect Ave Bakersfield, CA 93308-6337",35.3847081,-119.0399171,California
Banner Boswell Medical Center (Banner Boswell Cardiac Rehabilitation),"10503 West Thunderbird Blvd Suite 301 Sun City, AZ 85351",33.6044937,-112.2861831,Arizona
Banner Del Webb Medical Center (Banner Del Webb Medical Center- Cardiac Rehab),"14502 West Meeker Boulevard Sun City West, AZ 85375",33.6597206,-112.3733946,Arizona
Banner Desert Medical Center (Banner Desert Medical Center Cardiac Rehabilitation),"1400 S Dobson Rd Mesa, AZ 85202-4707",33.3904649,-111.8771354,Arizona
Banner Desert Medical Center (Cardiopulmonary Rehab),"1520 S.Dobson Rd. Mesa, AZ 85202",33.387516,-111.877446,Arizona
Banner Heart Hospital (Banner Heart Hospital Cardiac Rehabilitation),"6750 East Baywood Ave. Mesa, AZ 85206",33.4107538,-111.6855169,Arizona
Banner Thunderbird Medical Center (Banner Thubderbird Cardiac Rehabilitation),"5555 West Thunderbird Road Glendale, AZ 85306",33.6096,-112.1798375,Arizona
Banner Thunderbird Medical Center (Pulmonary Rehabilitation),"5555 West Thunderbird Road Glendale, AZ 85306",33.6096,-112.1798375,Arizona
Banner UMC - Tucson (Banner UMC Tucson Cardiac Rehab),"1501 N Campbell Ave Rm 2850 Tucson, AZ 85724-0001",32.2404198,-110.946647,Arizona
Banner University Medical Center Phoenix (Banner University Medical Center Phoenix Cardiac Rehab),"1111 E Mcdowell Rd Phoenix, AZ 85006",33.4646988,-112.0596037,Arizona
Baptist Easley Hospital (Prisma Health Baptist Easley Hospital Cardiac Rehabilitation),"200 Fleetwood Dr Easley, SC 29640-2022",34.8405496,-82.606976,South Carolina
Baptist Health Corbin (BHC OP Cardiac Rehabilitation Program),"1 Trillium Way MOB Suite 208 Corbin, KY 40701",36.9221153,-84.1141927,Kentucky
Baptist Health Floyd (Baptist Health Floyd Cardiac Rehab),"1850 State Street New Albany, IN 47150",38.3012927,-85.8345754,Indiana
Baptist Health Floyd - Jeffersonville (Baptist Health Floyd Cardiac Rehab - Jeffersonville),"21 Quartermaster Ct Jeffersonville, IN 47130",38.3325704,-85.6948458,Indiana
Baptist Health Hardin (Baptist Health Hardin Cardiac Rehabilitation),"913 N. Dixie Highway Elizabethtown, KY 42701",37.7108429,-85.8769273,Kentucky
Baptist Health La Grange (Baptist Health LaGrange Cardiac Rehabilitation),"1025 New Moody Lane LaGrange, KY 40031",38.3950181,-85.3759476,Kentucky
Baptist Health Lexington (Baptist Health Lexington Cardiac Rehabilitation),"1740 Nicholasville Road Lexington, KY 40503",38.017794,-84.5122237,Kentucky
Baptist Health Louisville (Baptist Health Louisville Cardiac Rehabilitation),"4000 Kresge Way Louisville, KY 40207",38.2375702,-85.6395549,Kentucky
Baptist Health Medical Center (Baptist Health Medical Center Little Rock-Cardiac Rehab),"9601 I 630 Exit 7 Little Rock, AR 72205",34.7463267,-92.3808352,Arkansas
Baptist Health Medical Center - Conway (Baptist Health Medical Center Cardiac Rehab (Conway)),"1555 Exchange Ave Conway, AR 72032-7824",35.0564394,-92.4192706,Arkansas
Baptist Health Medical Center - Greers Ferry (Baptist Health Medical Center Greers Ferry Cardiac Rehabilitation),"8544 Edgemont Rd Higden, AR 72067-9401",35.5719078,-92.1763805,Arkansas
Baptist Health Medical Center - Heber Springs (Baptist Health Medical Center Heber Springs Cardiac Rehabilitation),"1800 Bypass Road Heber Springs, AR 72543",35.5044136,-91.9980175,Arkansas
Baptist Health Medical Center-Little Rock (Baptist Health Medical Center Little Rock-Cardiac Rehab),"9601 Interstate 630 Exit 7 Little Rock, AR 72205",34.7463267,-92.3808352,Arkansas
Baptist Health Medical Center-Little Rock (Baptist Health Medical Center Cardiac Rehabilitation (Little Rock)),"9601 Baptist Health Dr Little Rock, AR 72205-6321",34.7441644,-92.3812078,Arkansas
Baptist Health Medical Center-North Little Rock (Baptist Health Medical Center North Little Rock-Cardiac Rehab),"3333 Springhill Drive North Little Rock, AR 72117",34.7837674,-92.2229943,Arkansas
Baptist Health Medical Center-North Little Rock (Baptist Health Medical Center North Little Rock-Cardiac Rehab),"9601 Interstate 630 Exit 7 Little Rock, AR 72205",34.7463267,-92.3808352,Arkansas
Baptist Health Medical Center-North Little Rock (Baptist Health Medical Center Cardiac Rehabilitation (North Little Rock)),"3333 Springhill Dr North Little Rock, AR 72117-2922",34.7837674,-92.2229943,Arkansas
Baptist Health Paducah (Baptist Health Paducah Cardiac Rehabilitation),"2501 Kentucky Ave Heart Center Paducah, KY 42003",37.0740381,-88.6268491,Kentucky
Baptist Health Richmond (Baptist Health Richmond Cardiac Rehabilitation),"789 Eastern Bypass Medical Park #1, Suite 26 Richmond, KY 40476",37.7310451,-84.2932679,Kentucky
Baptist Hospital (MCVI at Baptist Hospital Cardiac Rehabilitation),"8900 N Kendall Dr Miami, FL 33176-2118",25.6835942,-80.3382027,Florida
Baptist Hospital (Cardiac Rehabilitation),"2000 Church Street Box 84 Nashville, TN 37236",36.1541638,-86.8017633,Tennessee
Baptist Hospital (Baptist Hospital Cardiac Rehab),"1717 N E St Ste 103 Pensacola, FL 32501-6337",30.4303646,-87.2304975,Florida
Baptist Medical Center (Baptist Medical Center Cardiac Rehabilitation),"2055 Normandie Dr Montgomery, AL 36111",32.3289591,-86.2796947,Alabama
Baptist Medical Center - Jacksonville (Baptist Medical Center Cardiac Rehab - Jacksonville),"1235 San Marco Blvd Outpatient Center 3rd floor Jacksonville, FL 32207-8554",30.3132188,-81.6599604,Florida
Baptist Medical Center Beaches (Baptist Medical Center Cardiac Rehabilitation - Beaches),"1320 Roberts Dr Jacksonville Beach, FL 32250-3253",30.2739882,-81.4009243,Florida
Baptist Medical Center South (Baptist Medical Center South Cardiac Rehab - Jacksonville),"14534 Old Saint Augustine Rd Ste 3450 Jacksonville, FL 32258-2616",30.1397614,-81.5355582,Florida
Baptist Medical Center-Nassau (Baptist Medical Center Cardiac Rehab - Nassau),"1348 S 18th St MOB-B, Suite 300 Fernandina Beach, FL 32034-4785",30.6523162,-81.4493319,Florida
Banner Thunderbird Medical Center (Pulmonary Rehabilitation),"5555 West Thunderbird Road Glendale, AZ 85306",33.6096,-112.1798375,Arizona
Banner UMC - Tucson (Banner UMC Tucson Cardiac Rehab),"1501 N Campbell Ave Rm 2850 Tucson, AZ 85724-0001",32.2404198,-110.946647,Arizona
Banner University Medical Center Phoenix (Banner University Medical Center Phoenix Cardiac Rehab),"1111 E Mcdowell Rd Phoenix, AZ 85006",33.4646988,-112.0596037,Arizona
Baptist Easley Hospital (Prisma Health Baptist Easley Hospital Cardiac Rehabilitation),"200 Fleetwood Dr Easley, SC 29640-2022",34.8405496,-82.606976,South Carolina
Baptist Health Corbin (BHC OP Cardiac Rehabilitation Program),"1 Trillium Way MOB Suite 208 Corbin, KY 40701",36.9221153,-84.1141927,Kentucky
Baptist Health Floyd (Baptist Health Floyd Cardiac Rehab),"1850 State Street New Albany, IN 47150",38.3012927,-85.8345754,Indiana
Baptist Health Floyd - Jeffersonville (Baptist Health Floyd Cardiac Rehab - Jeffersonville),"21 Quartermaster Ct Jeffersonville, IN 47130",38.3325704,-85.6948458,Indiana
Baptist Health Hardin (Baptist Health Hardin Cardiac Rehabilitation),"913 N. Dixie Highway Elizabethtown, KY 42701",37.7108429,-85.8769273,Kentucky
Baptist Health La Grange (Baptist Health LaGrange Cardiac Rehabilitation),"1025 New Moody Lane LaGrange, KY 40031",38.3950181,-85.3759476,Kentucky
Baptist Health Lexington (Baptist Health Lexington Cardiac Rehabilitation),"1740 Nicholasville Road Lexington, KY 40503",38.017794,-84.5122237,Kentucky
Baptist Health Louisville (Baptist Health Louisville Cardiac Rehabilitation),"4000 Kresge Way Louisville, KY 40207",38.2375702,-85.6395549,Kentucky
Baptist Health Medical Center (Baptist Health Medical Center Little Rock-Cardiac Rehab),"9601 I 630 Exit 7 Little Rock, AR 72205",34.7463267,-92.3808352,Arkansas
Baptist Health Medical Center - Conway (Baptist Health Medical Center Cardiac Rehab (Conway)),"1555 Exchange Ave Conway, AR 72032-7824",35.0564394,-92.4192706,Arkansas
Baptist Health Medical Center - Greers Ferry (Baptist Health Medical Center Greers Ferry Cardiac Rehabilitation),"8544 Edgemont Rd Higden, AR 72067-9401",35.5719078,-92.1763805,Arkansas
Baptist Health Medical Center - Heber Springs (Baptist Health Medical Center Heber Springs Cardiac Rehabilitation),"1800 Bypass Road Heber Springs, AR 72543",35.5044136,-91.9980175,Arkansas
Baptist Health Medical Center-Little Rock (Baptist Health Medical Center Little Rock-Cardiac Rehab),"9601 Interstate 630 Exit 7 Little Rock, AR 72205",34.7463267,-92.3808352,Arkansas
Baptist Health Medical Center-Little Rock (Baptist Health Medical Center Cardiac Rehabilitation (Little Rock)),"9601 Baptist Health Dr Little Rock, AR 72205-6321",34.7441644,-92.3812078,Arkansas
Baptist Health Medical Center-North Little Rock (Baptist Health Medical Center North Little Rock-Cardiac Rehab),"3333 Springhill Drive North Little Rock, AR 72117",34.7837674,-92.2229943,Arkansas
Baptist Health Medical Center-North Little Rock (Baptist Health Medical Center North Little Rock-Cardiac Rehab),"9601 Interstate 630 Exit 7 Little Rock, AR 72205",34.7463267,-92.3808352,Arkansas
Baptist Health Medical Center-North Little Rock (Baptist Health Medical Center Cardiac Rehabilitation (North Little Rock)),"3333 Springhill Dr North Little Rock, AR 72117-2922",34.7837674,-92.2229943,Arkansas
Baptist Health Paducah (Baptist Health Paducah Cardiac Rehabilitation),"2501 Kentucky Ave Heart Center Paducah, KY 42003",37.0740381,-88.6268491,Kentucky
Baptist Health Richmond (Baptist Health Richmond Cardiac Rehabilitation),"789 Eastern Bypass Medical Park #1, Suite 26 Richmond, KY 40476",37.7310451,-84.2932679,Kentucky
Baptist Hospital (MCVI at Baptist Hospital Cardiac Rehabilitation),"8900 N Kendall Dr Miami, FL 33176-2118",25.6835942,-80.3382027,Florida
Baptist Hospital (Cardiac Rehabilitation),"2000 Church Street Box 84 Nashville, TN 37236",36.1541638,-86.8017633,Tennessee
Baptist Hospital (Baptist Hospital Cardiac Rehab),"1717 N E St Ste 103 Pensacola, FL 32501-6337",30.4303646,-87.2304975,Florida
Baptist Medical Center (Baptist Medical Center Cardiac Rehabilitation),"2055 Normandie Dr Montgomery, AL 36111",32.3289591,-86.2796947,Alabama
Baptist Medical Center - Jacksonville (Baptist Medical Center Cardiac Rehab - Jacksonville),"1235 San Marco Blvd Outpatient Center 3rd floor Jacksonville, FL 32207-8554",30.3132188,-81.6599604,Florida
Baptist Medical Center Beaches (Baptist Medical Center Cardiac Rehabilitation - Beaches),"1320 Roberts Dr Jacksonville Beach, FL 32250-3253",30.2739882,-81.4009243,Florida
Baptist Medical Center South (Baptist Medical Center South Cardiac Rehab - Jacksonville),"14534 Old Saint Augustine Rd Ste 3450 Jacksonville, FL 32258-2616",30.1397614,-81.5355582,Florida
Baptist Medical Center-Nassau (Baptist Medical Center Cardiac Rehab - Nassau),"1348 S 18th St MOB-B, Suite 300 Fernandina Beach, FL 32034-4785",30.6523162,-81.4493319,Florida
Baptist Memorial Hospital - North Mississippi (BMH Outpatient Cardiac Rehab),"100 Baptist Memorial Cir Medical Plaza Suite 130 Oxford, MS 38655-4477",34.3659868,-89.5188246,Minnesota
Baptist Memorial Hospital DeSoto (Baptist Memorial Hospital DeSoto Cardiac Rehabilitation),"Cardiac Rehab Department 7601 Southcrest Parkway Southaven, MS 38671",34.9701262,-89.9981057,Minnesota
Baptist Memorial Hospital Golden Triangle (Baptist Memorial Hospital Golden Triangle Cardiac Rehabilitation),"2520 5th Street North P. O. Box 1307 Columbus, MS 39705",33.5259733,-88.427502,Minnesota
Baptist Memorial Hospital Memphis (Baptist Memorial Hospital Memphis Cardiac Rehabilitation),"6019 Walnut Grove Rd. Memphis, TN 38120",35.1291678,-89.8612853,Tennessee
Baptist Memorial Hospital Union City (Baptist Memorial Hospital Union City Cardiac Rehab),"1201 Bishop St Union City, TN 38261-5403",36.4141669,-89.0447568,Tennessee
Baptist Memorial Hospital-Booneville (Cardiac Rehabilitation),"100 Hospital Street Booneville, MS 38829",34.6577202,-88.5654403,Minnesota
Barnes Jewish Hospital (Heart Care Institute Cardiac Rehabilitation Program),"1020 N. Mason Rd, Suite 200 St. Louis, MO 63141",38.6739142,-90.4681794,Missouri
Barnes Jewish St. Peters (Barnes Jewish St. Peters Hospital Cardiac Rehabilitation),"6 Hospital Drive St. Peters, MO 63376",38.7935807,-90.5773047,Missouri
Barrett Hospital and HealthCare (Cardiac Rehabilitation),"600 Hwy 91 South Dillon, MT 59725",45.224992,-112.6298051,Montana
Bartlett Regional Hospital (Bartlett Regional Hospital Cardiac Rehab),"3260 Hospital Dr Juneau, AK 99801-7808",58.3290164,-134.4649168,Alaska
Bassett Healthcare at Valley Health Services (Cardiac Rehabilitation Program),"690 West German Street Herkimer, NY",43.0254455,-74.9995019,New York
Bates County Memorial Hospital (Heart of Bates),"615 W. Nursery PO Box 370 Butler, MO 64730",38.2487991,-94.342866,Missouri
Baton Rouge General Medical Center (Baton Rouge General Medical Center Cardiac Rehabilitation),"8585 Picardy Ave Baton Rouge, LA 70809-3679",30.3933683,-91.0944385,Louisiana
Baum Harmon Mercy Hospital (Baum Harmon Mercy Hospital Cardiac Rehabilitation),"255 N Welch P.O. Box 528 Primghar, IA 51245",43.0869215,-95.627232,Iowa
Bay Area Medical Center (Aurora Medical Center- Bay Area),"3003 University Dr Marinette, WI 54143-4110",45.0708832,-87.6480089,Wisconsin
Baycare Winter Haven Hospital (Winter Haven Hospital Cardiac Rehab),"200 Ave. F NE Winter Haven, FL 33881",28.0279017,-81.7254974,Florida
Bayhealth Medical Center - Kent (Bayhealth Medical Center Cardiac Rehabilitation - Kent),"640 South State Street Dover, DE 19901",39.1510344,-75.5241006,Delaware
Bayhealth Medical Center - Milford (Cardiac Rehabilitation),"21 West Clarke Avenue Milford, DE 19963",38.9068879,-75.4327429,Delaware
Bayhealth Medical Center-Sussex (Bayhealth Medical Center Cardiac Rehab - Sussex),"640 S State St Dover, DE 19901-3530",39.1510344,-75.5241006,Delaware
Baylor Heart and Vascular Hospital (Baylor Scott & White Heart and Vascular Hospital),"411 N Washington Ave Ste 3100 Dallas, TX 75246-1775",32.7885431,-96.7764185,Texas
Baylor Medical Center at Irving (Cardiac Rehabilitation),"1901 N. MacArthur Blvd. Suite 140 Irving, TX 75039",32.8355193,-96.9592576,Texas
Baylor Medical Center at Irving (Heart and Vascular Wellness Center),"1901 N. Mac Arthur Blvd. Suite 140 Irving, TX 75061",32.8348422,-96.9607722,Texas
Baylor Scott & White (Baylor Scott & White Medical Center Cardiac Rehab),"2401 South 31st Street NT 181 Temple, TX 76508",31.0782506,-97.3638772,Texas
Baylor Scott & White - The Heart Hospital Denton (Baylor Scott & White - The Heart Hospital Denton Cardiac Rehab),"2817 S Mayhill Rd Ste 108 Denton, TX 76208-5970",33.1738185,-97.0884002,Texas
Baylor Scott & White - The Heart Hospital Plano (Baylor Scott & White - The Heart Hospital Plano Cardiac Rehab),"1100 Allied Drive Plano, TX 75248",33.0147804,-96.7897197,Texas
Baylor Scott & White Heart and Vascular Hospital - Fort Worth (Baylor Scott & White Heart and Vascular Hospital - Fort Worth Cardiac Rehabilitiation),"1400 8th Avenue Fort Worth, TX 76104",32.7310684,-97.3462845,Texas
Baylor Scott & White Round Rock (Baylor Scott & White Round Rock Cardiac Rehab),"302 University Blvd Round Rock, TX 78665-1032",30.5624373,-97.6845835,Texas
Baylor Scott and White at Hillcrest (Baylor Scott and White at Hillcrest Cardiac Rehabilitation),"7300 Bosque Blvd. Waco, TX 76710",31.5213671,-97.2106017,Texas
Baylor Scott and White Medical Center - Waxahachie (Baylor Scott and White Medical Center Cardiac Rehab - Waxahachie),"2460 N I 35 E Ste 255 Professional Plaza 1 Waxahachie, TX 75165-5277",32.4293031,-96.858302,Texas
Baylor Scott and White Medical Center at Grapevine (Baylor Scott and White Medical Center at Grapevine Cardiac Rehabilitation),"1600 W. College Street Suite 435 POB Suite 435 Grapevine, TX 76051",32.9351951,-97.0931236,Texas
Bayonne Medical Center (Bayonne Medical Center - Cardiac Rehabilitation),"29 E 29th St Bayonne, NJ 07002-4654",40.6682142,-74.1134827,New Jersey
Bayshore Community Hospital (Bayshore Cardiac Rehabilitation),"727 N. Beers Street Holmdel, NJ 07733",40.4054853,-74.1917012,New Jersey
Baystate Franklin Medical Center (Baystate Franklin Medical Center Cardiac Rehabilitation),"164 High Street Greenfield, MA 01301",42.5962034,-72.5923856,Massachusetts
Baystate Medical Center (Baystate Medical Center Cardiac Rehabilitation),"3300 Main Street Suite 2A Springfield, MA 01199",42.1229554,-72.6100348,Massachusetts
Baystate Noble Hospital (Baystate Noble Hospital Cardiac Rehab),"115 W. Silver St. Westfield, MA 01085",42.1183618,-72.759812,Massachusetts
Bear River Valley Hospital - Intermountain Healthcare (Bear River Valley Hospital - Intermountain Healthcare Cardiac Rehab),"905 N 1000 W Cardiac Rehab Tremonton, UT 84337",41.7188444,-112.181747,Utah
Beaufort Memorial Hospital (Beaufort Memorial Lifefit Cardiac Rehabilitation),"990 Ribaut Rd Beaufort, SC 29902-8011",32.4153136,-80.6896419,South Carolina
Beaumont Health & Wellness Center (Beaumont Health & Wellness Center - Coolidge Cardiac Rehab),"4949 Coolidge Hwy Area C Royal Oak, MI 48073-1026",42.5361495,-83.184453,Michigan
Beaumont Hospital (Beaumont Hospital Cardiac Rehab),"Beaumont Hospital Beaumont Dublin, MI, D9",53.3903749,-6.2239615,Michigan
Beaumont Hospital - Dearborn (Beaumont Dearborn Cardiac Rehab),"22060 Beech, Suite 100 Dearborn, MI 48124",42.3025217,-83.2436944,Michigan
Beaumont Hospital Wayne (Beaumont Hospital -Wayne Cardiac Rehabilitation Program),"33155 Annapolis Street Wayne, MI 48184",42.2731358,-83.364664,Michigan
Bedford Memorial Hospital (Bedford Memorial Hospital Cardiac Rehab),"1613 Oakwood St Bedford, VA 24523-1213",37.3514019,-79.5175735,Virginia
Beebe Healthcare (Beebe Healthcare Cardiac Rehabilitation),"18947 John J Williams Hwy Unit 313 Suite 313 Rehoboth Beach, DE 19971-4477",38.7246672,-75.1378121,Delaware
