Aultman North (Aultman North Cardiac Rehabilitation),"6100 Whipple Ave NW North Canton, OH 44720-7618",40.8698191,-81.4213172,Ohio,3865,12,14
Aultman West (Aultman West Cardiac Rehabilitation),"2021 Wales Rd NW Massillon, OH 44646-4186",40.8217024,-81.5031816,Ohio,3936,12,15
Aurora BayCare Medical Center (Aurora Baycare Medical Center Cardiac Rehabilitation),"2845 Greenbrier Road Green Bay, WI 54311",44.4750182,-87.9406873,Wisconsin,1865,7,11
Aurora Medical Center (Cardiac Rehab),"10400 75th Street Kenosha, WI 53142",42.5699478,-87.9354718,Wisconsin,4102,14,23
Aurora Medical Center Burlington (Aurora Medical Center Burlington Cardiac Rehabilitation),"252 McHenry St Burlington, WI 53105-1828",42.6728458,-88.2814716,Wisconsin,5223,18,29
Aurora Medical Center in Grafton (Aurora Medical Center Grafton Cardiac Rehabilitation),"975 N. Port Washington Road Grafton, WI 53024",43.3237064,-87.9285045,Wisconsin,5396,14,24
Aurora Medical Center Kenosha (Aurora St. Luke's Cardiac Rehab - Kenosha),"10400 75th St Kenosha, WI 53142",42.5699478,-87.9354718,Wisconsin,4102,14,23
Aurora Medical Center Manitowoc County (Aurora Medical Center Manitowoc County Cardiac Rehabilitation),"5000 Memorial Drive Two Rivers, WI 54241",44.1262675,-87.6167597,Wisconsin,798,8,6
Aurora Medical Center Summit (Aurora Medical Center Summit Cardiac Rehabilitation),"36500 Aurora Drive Summit, WI 53066",43.0658355,-88.4675169,Wisconsin,5532,16,29
Aurora Sheboygan Memorial Medical Center (Aurora Medical Center of Sheboygan County Cardiac Rehab),"3400 Union Avenue Sheboygan, WI 53081",43.7330079,-87.7542811,Wisconsin,763,8,6
Aurora St. Luke's Medical Center (Aurora St. Luke's Medical Center Cardiac Rehabilitation),"2900 West Oklahoma Ave. 2nd floor Galleria Building Milwaukee, WI 53215",42.989578,-87.950789,Wisconsin,6927,20,34
Aurora West Allis Medical Center (Aurora West Allis Medical Center Cardiac Rehabilitation),"8901 West Lincoln Ground Level West Allis, WI 53227",43.0013586,-88.0234228,Wisconsin,6481,17,32
Avera Heart Hospital of South Dakota (Coleen Sprecher),"4500 W. 69th Street Sioux Falls, SD 57108",43.4909124,-96.7786788,South Dakota,1163,2,5
Avera Holy Family Health (Avera Holy Family Health Cardiac Rehabilitation),"826 North 8th Street Estherville, IA 51342",43.4100071,-94.8338365,Iowa,297,4,6
Avera Marshall Regional Medical Center (Avera Marshall Cardiac Rehabilitation),"300 South Bruce St. Marshall, MN 56258",44.4480901,-95.7771428,Minnesota ,124,1,4
Avera St. Anthony's Hospital (Avera St. Anthony's Hospital Cardiac Rehabilitation),"300 N. 2nd St O'Neill, NE 68763",42.4607391,-98.6503474,Nebraska,57,2,3
Avera St. Luke's Hospital (Avera St. Luke's Hospital Cardiac Rehabilitation),"305 S. State Street Aberdeen, SD 57401",45.4616289,-98.4782727,South Dakota,108,1,2
Avera St. Mary's Hospital (Avera St. Mary's Hospital Cardiac Rehabilitation),"801 E. Sioux Ave Pierre, SD 57501",44.3604087,-100.3416322,,50,1,1
Bakersfield Heart Hospital (Bakersfield Heart Hosptial Cardiac Rehabilitation),"3001 Sillect Ave Bakersfield, CA 93308-6337",35.3847081,-119.0399171,California,1346,2,9
Banner Boswell Medical Center (Banner Boswell Cardiac Rehabilitation),"10503 West Thunderbird Blvd Suite 301 Sun City, AZ 85351",33.6044937,-112.2861831,Arizona,7590,20,28
Banner Del Webb Medical Center (Banner Del Webb Medical Center- Cardiac Rehab),"14502 West Meeker Boulevard Sun City West, AZ 85375",33.6597206,-112.3733946,Arizona,6911,17,26
Banner Desert Medical Center (Banner Desert Medical Center Cardiac Rehabilitation),"1400 S Dobson Rd Mesa, AZ 85202-4707",33.3904649,-111.8771354,Arizona,8855,22,38
Banner Desert Medical Center (Cardiopulmonary Rehab),"1520 S.Dobson Rd. Mesa, AZ 85202",33.387516,-111.877446,Arizona,8855,22,38
Banner Heart Hospital (Banner Heart Hospital Cardiac Rehabilitation),"6750 East Baywood Ave. Mesa, AZ 85206",33.4107538,-111.6855169,Arizona,6887,15,31
Banner Thunderbird Medical Center (Banner Thubderbird Cardiac Rehabilitation),"5555 West Thunderbird Road Glendale, AZ 85306",33.6096,-112.1798375,Arizona,8116,21,31
Banner Thunderbird Medical Center (Pulmonary Rehabilitation),"5555 West Thunderbird Road Glendale, AZ 85306",33.6096,-112.1798375,Arizona,8116,21,31
Banner UMC - Tucson (Banner UMC Tucson Cardiac Rehab),"1501 N Campbell Ave Rm 2850 Tucson, AZ 85724-0001",32.2404198,-110.946647,Arizona,2198,6,9
Banner University Medical Center Phoenix (Banner University Medical Center Phoenix Cardiac Rehab),"1111 E Mcdowell Rd Phoenix, AZ 85006",33.4646988,-112.0596037,Arizona,9235,23,40
Baptist Easley Hospital (Prisma Health Baptist Easley Hospital Cardiac Rehabilitation),"200 Fleetwood Dr Easley, SC 29640-2022",34.8405496,-82.606976,South Carolina,2323,9,12
Baptist Health Corbin (BHC OP Cardiac Rehabilitation Program),"1 Trillium Way MOB Suite 208 Corbin, KY 40701",36.9221153,-84.1141927,Kentucky,642,2,6
Baptist Health Floyd (Baptist Health Floyd Cardiac Rehab),"1850 State Street New Albany, IN 47150",38.3012927,-85.8345754,Indiana,4444,18,15
Baptist Health Floyd - Jeffersonville (Baptist Health Floyd Cardiac Rehab - Jeffersonville),"21 Quartermaster Ct Jeffersonville, IN 47130",38.3325704,-85.6948458,Indiana,4514,19,16
Baptist Health Hardin (Baptist Health Hardin Cardiac Rehabilitation),"913 N. Dixie Highway Elizabethtown, KY 42701",37.7108429,-85.8769273,Kentucky,400,3,3
Baptist Health La Grange (Baptist Health LaGrange Cardiac Rehabilitation),"1025 New Moody Lane LaGrange, KY 40031",38.3950181,-85.3759476,Kentucky,4524,18,15
Baptist Health Lexington (Baptist Health Lexington Cardiac Rehabilitation),"1740 Nicholasville Road Lexington, KY 40503",38.017794,-84.5122237,Kentucky,2781,10,14
Baptist Health Louisville (Baptist Health Louisville Cardiac Rehabilitation),"4000 Kresge Way Louisville, KY 40207",38.2375702,-85.6395549,Kentucky,4504,18,15
Baptist Health Medical Center (Baptist Health Medical Center Little Rock-Cardiac Rehab),"9601 I 630 Exit 7 Little Rock, AR 72205",34.7463267,-92.3808352,Arkansas,2738,17,10
Baptist Health Medical Center - Conway (Baptist Health Medical Center Cardiac Rehab (Conway)),"1555 Exchange Ave Conway, AR 72032-7824",35.0564394,-92.4192706,Arkansas,2586,15,10
Baptist Health Medical Center - Greers Ferry (Baptist Health Medical Center Greers Ferry Cardiac Rehabilitation),"8544 Edgemont Rd Higden, AR 72067-9401",35.5719078,-92.1763805,Arkansas,75,4,3
Baptist Health Medical Center - Heber Springs (Baptist Health Medical Center Heber Springs Cardiac Rehabilitation),"1800 Bypass Road Heber Springs, AR 72543",35.5044136,-91.9980175,Arkansas,737,6,6
Baptist Health Medical Center-Little Rock (Baptist Health Medical Center Little Rock-Cardiac Rehab),"9601 Interstate 630 Exit 7 Little Rock, AR 72205",34.7463267,-92.3808352,Arkansas,2738,17,10
Baptist Health Medical Center-Little Rock (Baptist Health Medical Center Cardiac Rehabilitation (Little Rock)),"9601 Baptist Health Dr Little Rock, AR 72205-6321",34.7441644,-92.3812078,Arkansas,2738,17,10
Baptist Health Medical Center-North Little Rock (Baptist Health Medical Center North Little Rock-Cardiac Rehab),"3333 Springhill Drive North Little Rock, AR 72117",34.7837674,-92.2229943,Arkansas,2738,17,10
Baptist Health Medical Center-North Little Rock (Baptist Health Medical Center North Little Rock-Cardiac Rehab),"9601 Interstate 630 Exit 7 Little Rock, AR 72205",34.7463267,-92.3808352,Arkansas,2738,17,10
Baptist Health Medical Center-North Little Rock (Baptist Health Medical Center Cardiac Rehabilitation (North Little Rock)),"3333 Springhill Dr North Little Rock, AR 72117-2922",34.7837674,-92.2229943,Arkansas,2738,17,10
Baptist Health Paducah (Baptist Health Paducah Cardiac Rehabilitation),"2501 Kentucky Ave Heart Center Paducah, KY 42003",37.0740381,-88.6268491,Kentucky,915,4,7
Baptist Health Richmond (Baptist Health Richmond Cardiac Rehabilitation),"789 Eastern Bypass Medical Park #1, Suite 26 Richmond, KY 40476",37.7310451,-84.2932679,Kentucky,2638,8,13
Baptist Hospital (MCVI at Baptist Hospital Cardiac Rehabilitation),"8900 N Kendall Dr Miami, FL 33176-2118",25.6835942,-80.3382027,Florida,10921,9,28
Baptist Hospital (Cardiac Rehabilitation),"2000 Church Street Box 84 Nashville, TN 37236",36.1541638,-86.8017633,Tennessee,6902,12,18
Baptist Hospital (Baptist Hospital Cardiac Rehab),"1717 N E St Ste 103 Pensacola, FL 32501-6337",30.4303646,-87.2304975,Florida,1872,4,6
Baptist Medical Center (Baptist Medical Center Cardiac Rehabilitation),"2055 Normandie Dr Montgomery, AL 36111",32.3289591,-86.2796947,Alabama,1171,2,6
Baptist Medical Center - Jacksonville (Baptist Medical Center Cardiac Rehab - Jacksonville),"1235 San Marco Blvd Outpatient Center 3rd floor Jacksonville, FL 32207-8554",30.3132188,-81.6599604,Florida,3969,12,14
Baptist Medical Center Beaches (Baptist Medical Center Cardiac Rehabilitation - Beaches),"1320 Roberts Dr Jacksonville Beach, FL 32250-3253",30.2739882,-81.4009243,Florida,4279,13,14
Baptist Medical Center South (Baptist Medical Center South Cardiac Rehab - Jacksonville),"14534 Old Saint Augustine Rd Ste 3450 Jacksonville, FL 32258-2616",30.1397614,-81.5355582,Florida,4217,11,13
Baptist Medical Center-Nassau (Baptist Medical Center Cardiac Rehab - Nassau),"1348 S 18th St MOB-B, Suite 300 Fernandina Beach, FL 32034-4785",30.6523162,-81.4493319,Florida,3194,9,11
Banner Thunderbird Medical Center (Pulmonary Rehabilitation),"5555 West Thunderbird Road Glendale, AZ 85306",33.6096,-112.1798375,Arizona,8116,21,31
Banner UMC - Tucson (Banner UMC Tucson Cardiac Rehab),"1501 N Campbell Ave Rm 2850 Tucson, AZ 85724-0001",32.2404198,-110.946647,Arizona,2198,6,9
Banner University Medical Center Phoenix (Banner University Medical Center Phoenix Cardiac Rehab),"1111 E Mcdowell Rd Phoenix, AZ 85006",33.4646988,-112.0596037,Arizona,9235,23,40
Baptist Easley Hospital (Prisma Health Baptist Easley Hospital Cardiac Rehabilitation),"200 Fleetwood Dr Easley, SC 29640-2022",34.8405496,-82.606976,South Carolina,2323,9,12
Baptist Health Corbin (BHC OP Cardiac Rehabilitation Program),"1 Trillium Way MOB Suite 208 Corbin, KY 40701",36.9221153,-84.1141927,Kentucky,642,2,6
Baptist Health Floyd (Baptist Health Floyd Cardiac Rehab),"1850 State Street New Albany, IN 47150",38.3012927,-85.8345754,Indiana,4444,18,15
Baptist Health Floyd - Jeffersonville (Baptist Health Floyd Cardiac Rehab - Jeffersonville),"21 Quartermaster Ct Jeffersonville, IN 47130",38.3325704,-85.6948458,Indiana,4514,19,16
Baptist Health Hardin (Baptist Health Hardin Cardiac Rehabilitation),"913 N. Dixie Highway Elizabethtown, KY 42701",37.7108429,-85.8769273,Kentucky,400,3,3
Baptist Health La Grange (Baptist Health LaGrange Cardiac Rehabilitation),"1025 New Moody Lane LaGrange, KY 40031",38.3950181,-85.3759476,Kentucky,4524,18,15
Baptist Health Lexington (Baptist Health Lexington Cardiac Rehabilitation),"1740 Nicholasville Road Lexington, KY 40503",38.017794,-84.5122237,Kentucky,2781,10,14
Baptist Health Louisville (Baptist Health Louisville Cardiac Rehabilitation),"4000 Kresge Way Louisville, KY 40207",38.2375702,-85.6395549,Kentucky,4504,18,15
Baptist Health Medical Center (Baptist Health Medical Center Little Rock-Cardiac Rehab),"9601 I 630 Exit 7 Little Rock, AR 72205",34.7463267,-92.3808352,Arkansas,2738,17,10
Baptist Health Medical Center - Conway (Baptist Health Medical Center Cardiac Rehab (Conway)),"1555 Exchange Ave Conway, AR 72032-7824",35.0564394,-92.4192706,Arkansas,2586,15,10
Baptist Health Medical Center - Greers Ferry (Baptist Health Medical Center Greers Ferry Cardiac Rehabilitation),"8544 Edgemont Rd Higden, AR 72067-9401",35.5719078,-92.1763805,Arkansas,75,4,3
Baptist Health Medical Center - Heber Springs (Baptist Health Medical Center Heber Springs Cardiac Rehabilitation),"1800 Bypass Road Heber Springs, AR 72543",35.5044136,-91.9980175,Arkansas,737,6,6
Baptist Health Medical Center-Little Rock (Baptist Health Medical Center Little Rock-Cardiac Rehab),"9601 Interstate 630 Exit 7 Little Rock, AR 72205",34.7463267,-92.3808352,Arkansas,2738,17,10
Baptist Health Medical Center-Little Rock (Baptist Health Medical Center Cardiac Rehabilitation (Little Rock)),"9601 Baptist Health Dr Little Rock, AR 72205-6321",34.7441644,-92.3812078,Arkansas,2738,17,10
Baptist Health Medical Center-North Little Rock (Baptist Health Medical Center North Little Rock-Cardiac Rehab),"3333 Springhill Drive North Little Rock, AR 72117",34.7837674,-92.2229943,Arkansas,2738,17,10
Baptist Health Medical Center-North Little Rock (Baptist Health Medical Center North Little Rock-Cardiac Rehab),"9601 Interstate 630 Exit 7 Little Rock, AR 72205",34.7463267,-92.3808352,Arkansas,2738,17,10
Baptist Health Medical Center-North Little Rock (Baptist Health Medical Center Cardiac Rehabilitation (North Little Rock)),"3333 Springhill Dr North Little Rock, AR 72117-2922",34.7837674,-92.2229943,Arkansas,2738,17,10
Baptist Health Paducah (Baptist Health Paducah Cardiac Rehabilitation),"2501 Kentucky Ave Heart Center Paducah, KY 42003",37.0740381,-88.6268491,Kentucky,915,4,7
Baptist Health Richmond (Baptist Health Richmond Cardiac Rehabilitation),"789 Eastern Bypass Medical Park #1, Suite 26 Richmond, KY 40476",37.7310451,-84.2932679,Kentucky,2638,8,13
Baptist Hospital (MCVI at Baptist Hospital Cardiac Rehabilitation),"8900 N Kendall Dr Miami, FL 33176-2118",25.6835942,-80.3382027,Florida,10921,9,28
Baptist Hospital (Cardiac Rehabilitation),"2000 Church Street Box 84 Nashville, TN 37236",36.1541638,-86.8017633,Tennessee,6902,12,18
Baptist Hospital (Baptist Hospital Cardiac Rehab),"1717 N E St Ste 103 Pensacola, FL 32501-6337",30.4303646,-87.2304975,Florida,1872,4,6
Baptist Medical Center (Baptist Medical Center Cardiac Rehabilitation),"2055 Normandie Dr Montgomery, AL 36111",32.3289591,-86.2796947,Alabama,1171,2,6
Baptist Medical Center - Jacksonville (Baptist Medical Center Cardiac Rehab - Jacksonville),"1235 San Marco Blvd Outpatient Center 3rd floor Jacksonville, FL 32207-8554",30.3132188,-81.6599604,Florida,3969,12,14
Baptist Medical Center Beaches (Baptist Medical Center Cardiac Rehabilitation - Beaches),"1320 Roberts Dr Jacksonville Beach, FL 32250-3253",30.2739882,-81.4009243,Florida,4279,13,14
Baptist Medical Center South (Baptist Medical Center South Cardiac Rehab - Jacksonville),"14534 Old Saint Augustine Rd Ste 3450 Jacksonville, FL 32258-2616",30.1397614,-81.5355582,Florida,4217,11,13
Baptist Medical Center-Nassau (Baptist Medical Center Cardiac Rehab - Nassau),"1348 S 18th St MOB-B, Suite 300 Fernandina Beach, FL 32034-4785",30.6523162,-81.4493319,Florida,3194,9,11
Baptist Memorial Hospital - North Mississippi (BMH Outpatient Cardiac Rehab),"100 Baptist Memorial Cir Medical Plaza Suite 130 Oxford, MS 38655-4477",34.3659868,-89.5188246,Minnesota,532,1,5
Baptist Memorial Hospital DeSoto (Baptist Memorial Hospital DeSoto Cardiac Rehabilitation),"Cardiac Rehab Department 7601 Southcrest Parkway Southaven, MS 38671",34.9701262,-89.9981057,Minnesota,10652,6,15
Baptist Memorial Hospital Golden Triangle (Baptist Memorial Hospital Golden Triangle Cardiac Rehabilitation),"2520 5th Street North P. O. Box 1307 Columbus, MS 39705",33.5259733,-88.427502,Minnesota,520,2,5
Baptist Memorial Hospital Memphis (Baptist Memorial Hospital Memphis Cardiac Rehabilitation),"6019 Walnut Grove Rd. Memphis, TN 38120",35.1291678,-89.8612853,Tennessee,10676,6,15
Baptist Memorial Hospital Union City (Baptist Memorial Hospital Union City Cardiac Rehab),"1201 Bishop St Union City, TN 38261-5403",36.4141669,-89.0447568,Tennessee,237,1,2
Baptist Memorial Hospital-Booneville (Cardiac Rehabilitation),"100 Hospital Street Booneville, MS 38829",34.6577202,-88.5654403,Minnesota,1205,3,7
Barnes Jewish Hospital (Heart Care Institute Cardiac Rehabilitation Program),"1020 N. Mason Rd, Suite 200 St. Louis, MO 63141",38.6739142,-90.4681794,Missouri,8245,18,30
Barnes Jewish St. Peters (Barnes Jewish St. Peters Hospital Cardiac Rehabilitation),"6 Hospital Drive St. Peters, MO 63376",38.7935807,-90.5773047,Missouri,7953,16,30
Barrett Hospital and HealthCare (Cardiac Rehabilitation),"600 Hwy 91 South Dillon, MT 59725",45.224992,-112.6298051,Montana,23,1,2
Bartlett Regional Hospital (Bartlett Regional Hospital Cardiac Rehab),"3260 Hospital Dr Juneau, AK 99801-7808",58.3290164,-134.4649168,Alaska,73,1,1
Bassett Healthcare at Valley Health Services (Cardiac Rehabilitation Program),"690 West German Street Herkimer, NY",43.0254455,-74.9995019,New York,906,2,5
Bates County Memorial Hospital (Heart of Bates),"615 W. Nursery PO Box 370 Butler, MO 64730",38.2487991,-94.342866,Missouri,168,2,4
Baton Rouge General Medical Center (Baton Rouge General Medical Center Cardiac Rehabilitation),"8585 Picardy Ave Baton Rouge, LA 70809-3679",30.3933683,-91.0944385,Louisiana,2144,2,10
Baum Harmon Mercy Hospital (Baum Harmon Mercy Hospital Cardiac Rehabilitation),"255 N Welch P.O. Box 528 Primghar, IA 51245",43.0869215,-95.627232,Iowa,292,3,8
Bay Area Medical Center (Aurora Medical Center- Bay Area),"3003 University Dr Marinette, WI 54143-4110",45.0708832,-87.6480089,Wisconsin,115,3,4
Baycare Winter Haven Hospital (Winter Haven Hospital Cardiac Rehab),"200 Ave. F NE Winter Haven, FL 33881",28.0279017,-81.7254974,Florida,2996,4,12
Bayhealth Medical Center - Kent (Bayhealth Medical Center Cardiac Rehabilitation - Kent),"640 South State Street Dover, DE 19901",39.1510344,-75.5241006,Delaware,787,4,4
Bayhealth Medical Center - Milford (Cardiac Rehabilitation),"21 West Clarke Avenue Milford, DE 19963",38.9068879,-75.4327429,Delaware,767,5,4
Bayhealth Medical Center-Sussex (Bayhealth Medical Center Cardiac Rehab - Sussex),"640 S State St Dover, DE 19901-3530",39.1510344,-75.5241006,Delaware,787,4,4
Baylor Heart and Vascular Hospital (Baylor Scott & White Heart and Vascular Hospital),"411 N Washington Ave Ste 3100 Dallas, TX 75246-1775",32.7885431,-96.7764185,Texas,11324,23,57
Baylor Medical Center at Irving (Cardiac Rehabilitation),"1901 N. MacArthur Blvd. Suite 140 Irving, TX 75039",32.8355193,-96.9592576,Texas,14732,31,69
Baylor Medical Center at Irving (Heart and Vascular Wellness Center),"1901 N. Mac Arthur Blvd. Suite 140 Irving, TX 75061",32.8348422,-96.9607722,Texas,14732,31,69
Baylor Scott & White (Baylor Scott & White Medical Center Cardiac Rehab),"2401 South 31st Street NT 181 Temple, TX 76508",31.0782506,-97.3638772,Texas,827,1,3
Baylor Scott & White - The Heart Hospital Denton (Baylor Scott & White - The Heart Hospital Denton Cardiac Rehab),"2817 S Mayhill Rd Ste 108 Denton, TX 76208-5970",33.1738185,-97.0884002,Texas,8534,18,45
Baylor Scott & White - The Heart Hospital Plano (Baylor Scott & White - The Heart Hospital Plano Cardiac Rehab),"1100 Allied Drive Plano, TX 75248",33.0147804,-96.7897197,Texas,11343,25,55
Baylor Scott & White Heart and Vascular Hospital - Fort Worth (Baylor Scott & White Heart and Vascular Hospital - Fort Worth Cardiac Rehabilitiation),"1400 8th Avenue Fort Worth, TX 76104",32.7310684,-97.3462845,Texas,6670,16,33
Baylor Scott & White Round Rock (Baylor Scott & White Round Rock Cardiac Rehab),"302 University Blvd Round Rock, TX 78665-1032",30.5624373,-97.6845835,Texas,2963,8,20
Baylor Scott and White at Hillcrest (Baylor Scott and White at Hillcrest Cardiac Rehabilitation),"7300 Bosque Blvd. Waco, TX 76710",31.5213671,-97.2106017,Texas,558,2,4
